antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_str,consequents_str
"frozenset({'review_bin_55-60', 'Medieval'})",frozenset({'Fantasy'}),0.0037163013353489543,0.11759889140841522,0.0020786092214663643,0.559322033898305,4.75618457963015,1.0,0.0016415763042897141,2.0023717464193656,0.7926933238307077,0.017432646592709985,0.5005922342900628,0.2884987245013753,"Medieval, review_bin_55-60",Fantasy
"frozenset({'Medieval', 'review_bin_80-85'})",frozenset({'Fantasy'}),0.0022990677752582514,0.11759889140841522,0.0011967750062988158,0.5205479452054794,4.426469832931008,1.0,0.000926407184655634,1.8404365979195911,0.7758701181755804,0.010082249933669409,0.4566506658635299,0.26536234967826194,"Medieval, review_bin_80-85",Fantasy
"frozenset({'review_bin_75-80', 'Medieval'})",frozenset({'Fantasy'}),0.0032438901486520535,0.11759889140841522,0.0017006802721088435,0.5242718446601942,4.458135943130821,1.0,0.0013192023867766827,1.8548431466312905,0.7782154488527517,0.014274385408406028,0.4608708548665317,0.26936677396373393,"Medieval, review_bin_75-80",Fantasy
"frozenset({'review_bin_45-50', 'Medieval'})",frozenset({'Fantasy'}),0.0015117157974300832,0.11759889140841522,0.0008503401360544217,0.5625,4.7832083556507765,1.0,0.0006725640341520556,2.0169168196379084,0.7921327838057588,0.007190412782956059,0.5041937326004711,0.28486542581681845,"Medieval, review_bin_45-50",Fantasy
"frozenset({'review_bin_50-55', 'Tactical RPG'})",frozenset({'Turn-Based Tactics'}),0.001417233560090703,0.033604182413706225,0.0008503401360544217,0.6,17.854920337394564,1.0,0.0008027151609783075,2.4159895439657344,0.9453327866612,0.02488479262672811,0.5860909239041877,0.31265229615745077,"Tactical RPG, review_bin_50-55",Turn-Based Tactics
"frozenset({'review_bin_50-55', 'Tactical RPG'})",frozenset({'Strategy RPG'}),0.001417233560090703,0.019431846812799195,0.000818846056941295,0.5777777777777777,29.733549432739053,1.0,0.0007913065915036544,2.3223982575486333,0.9677394702941111,0.04088050314465408,0.5694106311225309,0.3099585809472357,"Tactical RPG, review_bin_50-55",Strategy RPG
"frozenset({'review_bin_60-65', 'Tactical RPG'})",frozenset({'Turn-Based Tactics'}),0.0027399848828420256,0.033604182413706225,0.0015432098765432098,0.5632183908045977,16.76036583395275,1.0,0.001451134924729389,2.2125377928949357,0.9429190150716847,0.044343891402714934,0.5480303192057222,0.3045707699102651,"Tactical RPG, review_bin_60-65",Turn-Based Tactics
"frozenset({'review_bin_60-65', 'Turn-Based Tactics', 'Tactical RPG'})",frozenset({'Turn-Based Strategy'}),0.0015432098765432098,0.045005039052658104,0.001070798689846309,0.6938775510204083,15.417774667599721,1.0,0.001001346469086034,3.1196502057613182,0.9365851441040094,0.023545706371191136,0.6794512416317647,0.3588352065808829,"Tactical RPG, Turn-Based Tactics, review_bin_60-65",Turn-Based Strategy
"frozenset({'review_bin_60-65', 'Turn-Based Strategy', 'Tactical RPG'})",frozenset({'Turn-Based Tactics'}),0.0013542454018644495,0.033604182413706225,0.001070798689846309,0.7906976744186047,23.529739979512218,1.0,0.001025290380329133,4.617224461801183,0.9587990420236971,0.03159851301115242,0.7834196694847495,0.4112813582964626,"Tactical RPG, Turn-Based Strategy, review_bin_60-65",Turn-Based Tactics
"frozenset({'review_bin_60-65', 'Turn-Based Tactics', 'Strategy RPG'})",frozenset({'Tactical RPG'}),0.0014802217183169564,0.016345427059712776,0.0009133282942806753,0.6170212765957447,37.74886237855122,1.0,0.0008891334381517228,2.5684313848996387,0.9749522809956006,0.054003724394785846,0.610657303956331,0.336448981265117,"Strategy RPG, Turn-Based Tactics, review_bin_60-65",Tactical RPG
"frozenset({'review_bin_60-65', 'Turn-Based Tactics', 'Tactical RPG'})",frozenset({'Strategy RPG'}),0.0015432098765432098,0.019431846812799195,0.0009133282942806753,0.5918367346938777,30.457050243111834,1.0,0.0008833408763596888,2.4023919753086425,0.9686617278686778,0.04552590266875981,0.5837481933515337,0.3194191777197103,"Tactical RPG, Turn-Based Tactics, review_bin_60-65",Strategy RPG
"frozenset({'review_bin_60-65', 'Strategy RPG', 'Tactical RPG'})",frozenset({'Turn-Based Tactics'}),0.001291257243638196,0.033604182413706225,0.0009133282942806753,0.7073170731707317,21.048483324570824,1.0,0.0008699366503224378,3.30185237675317,0.9537221392772441,0.02687673772011121,0.6971397004176982,0.36724803986559074,"Strategy RPG, Tactical RPG, review_bin_60-65",Turn-Based Tactics
"frozenset({'review_bin_60-65', 'Strategy RPG', 'Tactical RPG'})",frozenset({'Turn-Based Strategy'}),0.001291257243638196,0.045005039052658104,0.0008818342151675485,0.6829268292682926,15.174452542286092,1.0,0.0008237211324905837,3.0119071845262315,0.9353074868116966,0.019417475728155338,0.6679844567795675,0.3512604755158818,"Strategy RPG, Tactical RPG, review_bin_60-65",Turn-Based Strategy
"frozenset({'review_bin_60-65', 'Turn-Based Strategy', 'Tactical RPG'})",frozenset({'Strategy RPG'}),0.0013542454018644495,0.019431846812799195,0.0008818342151675485,0.6511627906976744,33.510082544947416,1.0,0.0008555187259715808,2.810962039136642,0.9714738492451445,0.044303797468354424,0.6442499094341595,0.34827183295013375,"Tactical RPG, Turn-Based Strategy, review_bin_60-65",Strategy RPG
"frozenset({'review_bin_60-65', 'Strategy RPG', 'Turn-Based Strategy'})",frozenset({'Tactical RPG'}),0.0017006802721088435,0.016345427059712776,0.0008818342151675485,0.5185185185185185,31.72254335260115,1.0,0.0008540358698279008,2.0429748822605966,0.9701265514723777,0.05137614678899082,0.5105177216405724,0.2862342110897024,"Strategy RPG, Turn-Based Strategy, review_bin_60-65",Tactical RPG
"frozenset({'review_bin_70-75', 'Tactical RPG'})",frozenset({'Turn-Based Tactics'}),0.0028659611992945325,0.033604182413706225,0.0018581506676744772,0.6483516483516484,19.29377838656189,1.0,0.0017618423847427795,2.748188106261023,0.9508950486590196,0.053685168334849855,0.6361238891465387,0.3518234342976611,"Tactical RPG, review_bin_70-75",Turn-Based Tactics
"frozenset({'review_bin_70-75', 'Strategy RPG'})",frozenset({'Tactical RPG'}),0.0035903250188964475,0.016345427059712776,0.0017951625094482237,0.5,30.589595375722542,1.0,0.00173647711373119,1.9673091458805745,0.970794614071686,0.09895833333333331,0.49169148016520986,0.30491329479768786,"Strategy RPG, review_bin_70-75",Tactical RPG
"frozenset({'review_bin_70-75', 'Tactical RPG'})",frozenset({'Strategy RPG'}),0.0028659611992945325,0.019431846812799195,0.0017951625094482237,0.6263736263736264,32.234384740057344,1.0,0.001739471590452106,2.624461821765743,0.9717622599501184,0.08755760368663594,0.6189695000679424,0.3593780611608812,"Tactical RPG, review_bin_70-75",Strategy RPG
"frozenset({'review_bin_70-75', 'Tactical RPG'})",frozenset({'Turn-Based Strategy'}),0.0028659611992945325,0.045005039052658104,0.0016061980347694634,0.5604395604395606,12.452818000753622,1.0,0.0014772153390718102,2.1726135361552035,0.9223402825644961,0.03471749489448604,0.5397248597789442,0.2980644268257985,"Tactical RPG, review_bin_70-75",Turn-Based Strategy
"frozenset({'review_bin_70-75', 'Turn-Based Tactics', 'Tactical RPG'})",frozenset({'Fantasy'}),0.0018581506676744772,0.11759889140841522,0.0009763164525069287,0.5254237288135594,4.467930968743476,1.0,0.0007577999939186036,1.8593451931036968,0.7776277044997216,0.008240297713981925,0.46217625231237547,0.26686290886312675,"Tactical RPG, Turn-Based Tactics, review_bin_70-75",Fantasy
"frozenset({'review_bin_70-75', 'Tactical RPG', 'Fantasy'})",frozenset({'Turn-Based Tactics'}),0.0013227513227513227,0.033604182413706225,0.0009763164525069287,0.7380952380952381,21.96438612933458,1.0,0.000931866475769222,3.6898749398749406,0.9557359538560135,0.028756957328385895,0.7289881049372658,0.38357432945061815,"Fantasy, Tactical RPG, review_bin_70-75",Turn-Based Tactics
"frozenset({'review_bin_70-75', 'Strategy RPG', 'Fantasy'})",frozenset({'Tactical RPG'}),0.00163769211388259,0.016345427059712776,0.000944822373393802,0.576923076923077,35.29568697198755,1.0,0.0009180535964000673,2.325001717858861,0.9732618296529968,0.05545286506469501,0.5698927909090238,0.3173632725655847,"Fantasy, Strategy RPG, review_bin_70-75",Tactical RPG
"frozenset({'review_bin_70-75', 'Tactical RPG', 'Fantasy'})",frozenset({'Strategy RPG'}),0.0013227513227513227,0.019431846812799195,0.000944822373393802,0.7142857142857143,36.75850891410048,1.0,0.0009191188723186708,3.431988536155203,0.9740838852097129,0.04769475357710652,0.7086237353460736,0.3814540402871035,"Fantasy, Tactical RPG, review_bin_70-75",Strategy RPG
"frozenset({'review_bin_70-75', 'Strategy RPG', 'Tactical RPG'})",frozenset({'Fantasy'}),0.0017951625094482237,0.11759889140841522,0.000944822373393802,0.5263157894736842,4.475516590082598,1.0,0.0007337132523847422,1.8628467848044568,0.7779586685597099,0.007976601967561819,0.46318719920652507,0.267175034533307,"Strategy RPG, Tactical RPG, review_bin_70-75",Fantasy
"frozenset({'review_bin_70-75', 'Fantasy', 'Tactical RPG'})",frozenset({'Turn-Based Strategy'}),0.0013227513227513227,0.045005039052658104,0.0008818342151675485,0.6666666666666666,14.813156053184043,1.0,0.00082230374023017,2.8649848828420255,0.9337275307473982,0.019404019404019403,0.6509580186656992,0.3431303942150688,"Fantasy, Tactical RPG, review_bin_70-75",Turn-Based Strategy
"frozenset({'review_bin_70-75', 'Turn-Based Strategy', 'Tactical RPG'})",frozenset({'Fantasy'}),0.0016061980347694634,0.11759889140841522,0.0008818342151675485,0.5490196078431372,4.668578090046945,1.0,0.0006929471068962844,1.9566285451378618,0.7870662034095365,0.007452754857599148,0.48891678878704015,0.27825913439826916,"Tactical RPG, Turn-Based Strategy, review_bin_70-75",Fantasy
"frozenset({'review_bin_70-75', 'Turn-Based Tactics', 'Strategy RPG'})",frozenset({'Tactical RPG'}),0.0018266565885613506,0.016345427059712776,0.0012597631645250692,0.689655172413793,42.192545345824186,1.0,0.0012299056824935958,3.1695536239187025,0.9780857575566353,0.07448789571694597,0.684498160102544,0.3833632316789582,"Strategy RPG, Turn-Based Tactics, review_bin_70-75",Tactical RPG
"frozenset({'review_bin_70-75', 'Turn-Based Tactics', 'Tactical RPG'})",frozenset({'Strategy RPG'}),0.0018581506676744772,0.019431846812799195,0.0012597631645250692,0.6779661016949152,34.88943218965469,1.0,0.0012236558653957183,3.044922159897097,0.9731462783579972,0.06289308176100628,0.671584379669727,0.37139796170645273,"Tactical RPG, Turn-Based Tactics, review_bin_70-75",Strategy RPG
"frozenset({'review_bin_70-75', 'Strategy RPG', 'Tactical RPG'})",frozenset({'Turn-Based Tactics'}),0.0017951625094482237,0.033604182413706225,0.0012597631645250692,0.7017543859649122,20.882947763034576,1.0,0.0011994381960953246,3.2402683295540435,0.9538263132986275,0.03690036900369004,0.6913835836127715,0.3696213354379388,"Strategy RPG, Tactical RPG, review_bin_70-75",Turn-Based Tactics
"frozenset({'review_bin_70-75', 'Turn-Based Tactics', 'Tactical RPG'})",frozenset({'Turn-Based Strategy'}),0.0018581506676744772,0.045005039052658104,0.0013227513227513227,0.711864406779661,15.817437819501606,1.0,0.00123912517938691,3.31439427622901,0.9385225519229873,0.02904564315352697,0.6982857449483163,0.37062779471243373,"Tactical RPG, Turn-Based Tactics, review_bin_70-75",Turn-Based Strategy
"frozenset({'review_bin_70-75', 'Tactical RPG', 'Turn-Based Strategy'})",frozenset({'Turn-Based Tactics'}),0.0016061980347694634,0.033604182413706225,0.0013227513227513227,0.8235294117647057,24.506753404267045,1.0,0.0012687763509983932,5.476242966322327,0.9607380569337606,0.03903345724907063,0.8173930546636121,0.43144605546060966,"Tactical RPG, Turn-Based Strategy, review_bin_70-75",Turn-Based Tactics
"frozenset({'review_bin_70-75', 'Strategy RPG', 'Turn-Based Strategy'})",frozenset({'Tactical RPG'}),0.001889644746787604,0.016345427059712776,0.0011337868480725624,0.6,36.707514450867045,1.0,0.0011028997976951763,2.459136432350718,0.9745992679540579,0.06629834254143646,0.5933531841321679,0.33468208092485546,"Strategy RPG, Turn-Based Strategy, review_bin_70-75",Tactical RPG
"frozenset({'review_bin_70-75', 'Tactical RPG', 'Turn-Based Strategy'})",frozenset({'Strategy RPG'}),0.0016061980347694634,0.019431846812799195,0.0011337868480725624,0.7058823529411764,36.32605586805224,1.0,0.001102575453909903,3.333931720836482,0.974036045130017,0.05696202531645569,0.7000538452091933,0.3821145962436838,"Tactical RPG, Turn-Based Strategy, review_bin_70-75",Strategy RPG
"frozenset({'review_bin_70-75', 'Strategy RPG', 'Tactical RPG'})",frozenset({'Turn-Based Strategy'}),0.0017951625094482237,0.045005039052658104,0.0011337868480725624,0.631578947368421,14.033516260911199,1.0,0.0010529954892289774,2.5921291797142136,0.93041226271231,0.02482758620689655,0.614216757472615,0.3283856948178704,"Strategy RPG, Tactical RPG, review_bin_70-75",Turn-Based Strategy
"frozenset({'review_bin_70-75', 'Tactical RPG', 'Strategy RPG', 'Turn-Based Strategy'})",frozenset({'Turn-Based Tactics'}),0.0011337868480725624,0.033604182413706225,0.0008818342151675485,0.7777777777777777,23.145267104029987,1.0,0.0008437342351066571,4.34878117913832,0.9578806550997243,0.026046511627906974,0.7700505132801042,0.4020097886077267,"Strategy RPG, Tactical RPG, Turn-Based Strategy, review_bin_70-75",Turn-Based Tactics
"frozenset({'review_bin_70-75', 'Turn-Based Tactics', 'Strategy RPG', 'Turn-Based Strategy'})",frozenset({'Tactical RPG'}),0.001291257243638196,0.016345427059712776,0.0008818342151675485,0.6829268292682926,41.78091075708444,1.0,0.0008607280640763346,3.102295191580905,0.9773276060132357,0.05263157894736841,0.6776580118120843,0.3684383664645895,"Strategy RPG, Turn-Based Strategy, Turn-Based Tactics, review_bin_70-75",Tactical RPG
"frozenset({'review_bin_70-75', 'Turn-Based Tactics', 'Tactical RPG', 'Turn-Based Strategy'})",frozenset({'Strategy RPG'}),0.0013227513227513227,0.019431846812799195,0.0008818342151675485,0.6666666666666666,34.30794165316045,1.0,0.0008561307140924172,2.941704459561602,0.9721381267738882,0.04437400950871632,0.6600610245704192,0.3560237709346299,"Tactical RPG, Turn-Based Strategy, Turn-Based Tactics, review_bin_70-75",Strategy RPG
"frozenset({'review_bin_70-75', 'Turn-Based Tactics', 'Strategy RPG', 'Tactical RPG'})",frozenset({'Turn-Based Strategy'}),0.0012597631645250692,0.045005039052658104,0.0008818342151675485,0.7,15.553813855843245,1.0,0.0008251385247509975,3.183316536491139,0.9368873432319446,0.019430950728660648,0.6858622167991293,0.35979706088173546,"Strategy RPG, Tactical RPG, Turn-Based Tactics, review_bin_70-75",Turn-Based Strategy
"frozenset({'review_bin_70-75', 'Tactical RPG', 'Turn-Based Strategy'})","frozenset({'Turn-Based Tactics', 'Strategy RPG'})",0.0016061980347694634,0.008912824389014865,0.0008818342151675485,0.5490196078431372,61.59883600083142,1.0,0.0008675184541496675,2.197628085050445,0.9853485919777204,0.0915032679738562,0.5449639514517555,0.32397976858587957,"Tactical RPG, Turn-Based Strategy, review_bin_70-75","Strategy RPG, Turn-Based Tactics"
"frozenset({'review_bin_65-70', 'Tactical RPG'})",frozenset({'Turn-Based Strategy'}),0.0028029730410682793,0.045005039052658104,0.0017951625094482237,0.6404494382022472,14.230616208395908,1.0,0.001669014598271398,2.656079735134795,0.9323423044551974,0.03901437371663244,0.6235052785607543,0.3401687358960851,"Tactical RPG, review_bin_65-70",Turn-Based Strategy
"frozenset({'review_bin_65-70', 'Tactical RPG'})",frozenset({'Turn-Based Tactics'}),0.0028029730410682793,0.033604182413706225,0.0016691861929957169,0.5955056179775281,17.72117561576614,1.0,0.0015749945756229576,2.3891452156994486,0.946222571550986,0.04805077062556664,0.5814402601278302,0.32258879774227855,"Tactical RPG, review_bin_65-70",Turn-Based Tactics
"frozenset({'review_bin_65-70', 'Tactical RPG'})",frozenset({'Fantasy'}),0.0028029730410682793,0.11759889140841522,0.0015117157974300832,0.5393258426966292,4.586147337253179,1.0,0.0011820892751527794,1.915456064991489,0.7841500068428976,0.01271523178807947,0.47793112132569665,0.27609034502265845,"Tactical RPG, review_bin_65-70",Fantasy
"frozenset({'review_bin_65-70', 'Turn-Based Strategy', 'Tactical RPG'})",frozenset({'Tactical'}),0.0017951625094482237,0.049288233812043336,0.0010078105316200555,0.5614035087719299,11.39021355305196,1.0,0.000919330142123757,2.167622826908542,0.9138458353052531,0.020125786163522015,0.5386651277214137,0.2909253965584889,"Tactical RPG, Turn-Based Strategy, review_bin_65-70",Tactical
"frozenset({'review_bin_65-70', 'Tactical', 'Tactical RPG'})",frozenset({'Turn-Based Strategy'}),0.001291257243638196,0.045005039052658104,0.0010078105316200555,0.7804878048780488,17.342231476898395,1.0,0.0009496974489430908,4.350532599871225,0.9435556668033174,0.022253129346314328,0.7701430854627777,0.4014405434467221,"Tactical, Tactical RPG, review_bin_65-70",Turn-Based Strategy
"frozenset({'review_bin_65-70', 'Turn-Based Tactics', 'Tactical RPG'})",frozenset({'Tactical'}),0.0016691861929957169,0.049288233812043336,0.0009133282942806753,0.5471698113207547,11.101428657544156,1.0,0.0008310570549244679,2.099488483665071,0.9114428715797628,0.018250471994965385,0.5236935054512407,0.2828500813792272,"Tactical RPG, Turn-Based Tactics, review_bin_65-70",Tactical
